Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.multi_column_H4ifnj.item_RaRYh9.content:24zj5r8ns5rp0,pt-PT,,,"<p>Developed using premium-grade ingredients selected through clinical experience, scientific validation, and functional relevance. Each formula integrates bioavailable nutrients, amino acids, and botanical extracts to support specific physiological processes through balanced synergy.</p>","<p>Desenvolvido com ingredientes de alta qualidade selecionados com base em experiência clínica, validação científica e relevância funcional. Cada fórmula integra nutrientes biodisponíveis, aminoácidos e extratos botânicos para apoiar processos fisiológicos específicos através de uma sinergia equilibrada.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.text_with_icons_UcE8HF.item_UiERrJ.title:38qmrelumo6wi,pt-PT,,,cGMP Certification,Certificação cGMP
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.text_with_icons_UcE8HF.item_UiERrJ.content:du30ilhjufy3,pt-PT,,,<p>Manufactured in cGMP-certified facilities to ensure consistent quality and safety standards.</p>,<p>Fabricado em instalações certificadas pela cGMP para garantir padrões consistentes de qualidade e segurança.</p>
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.text_with_icons_UcE8HF.item_mbJxYL.title:37x9vz32djqjt,pt-PT,,,FDA REGISTERED,REGISTADO NA FDA
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.text_with_icons_UcE8HF.item_mbJxYL.content:2yteobf8eny74,pt-PT,,,"<p>Produced in a facility registered with the U.S. Food and Drug Administration, meeting applicable manufacturing requirements.</p>","<p>Produzido em instalações registadas na Administração de Alimentos e Medicamentos dos EUA, em conformidade com os requisitos de fabrico aplicáveis.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.text_with_icons_UcE8HF.item_DM8PbB.title:3kx6db7vg8wgw,pt-PT,,,Natural Flavor,Sabor natural
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.text_with_icons_UcE8HF.item_DM8PbB.content:2xqm9dz8iunc9,pt-PT,,,<p>Formulated using carefully selected natural flavors to deliver an authentic taste experience.</p>,<p>Formulado com sabores naturais cuidadosamente selecionados para proporcionar uma experiência de sabor autêntica.</p>
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.title:1g4w0btw2cacy,pt-PT,,,Frequently Asked Questions,Perguntas frequentes
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_rCDex9.title:5e7urikym86q,pt-PT,,,Who is RESHAPE for?,A quem se destina o RESHAPE?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_rCDex9.content:3kymdixk576ez,pt-PT,,,"<p>RESHAPE is intended for adults who want to support metabolism, physical performance, and energy utilization, especially those following an active routine or working toward body composition goals.</p>","<p>RESHAPE destina-se a adultos que desejam apoiar o metabolismo, o desempenho físico e a utilização de energia, especialmente aqueles que seguem uma rotina ativa ou que trabalham para atingir objetivos de composição corporal.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_mxJRdA.title:1g5anewqjzsqz,pt-PT,,,Who is RESHAPE for?,A quem se destina o RESHAPE?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_mxJRdA.content:rkd1dv5jkdqa,pt-PT,,,"<p>RESHAPE is intended for adults who want to support weight management and fat metabolism in a balanced, health-focused way, especially those looking for a sustainable alternative to extreme dieting or stimulant-heavy approaches.</p>","<p>RESHAPE destina-se a adultos que desejam apoiar o controlo de peso e o metabolismo de gorduras de forma equilibrada e focada na saúde, especialmente aqueles que procuram uma alternativa sustentável a dietas extremas ou abordagens com elevado teor de estimulantes.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_Pwr6PW.title:2wns79hjl4hyf,pt-PT,,,How do I take RESHAPE?,Como devo tomar RESHAPE?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_Pwr6PW.content:xqalmc6lh5f2,pt-PT,,,"<p>Take 1 shot per day, ideally 5–10 minutes before lunch or before physical activity. Shake well before use and activate the vial using the ACTYVA™ device for optimal benefits.</p>","<p>Tome 1 dose por dia, de preferência 5 a 10 minutos antes do almoço ou antes da atividade física. Agite bem antes de usar e ative o frasco com o dispositivo ACTYVA™ para obter os melhores resultados.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_LYGpEU.title:2qtz1ndj48p4h,pt-PT,,,Does RESHAPE contain caffeine?,O RESHAPE contém cafeína?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_LYGpEU.content:3pv8p3i1gpkhk,pt-PT,,,"<p>Yes. RESHAPE contains natural caffeine from Guarana extract, which helps increase alertness and supports endurance. Because of this, it is best taken earlier in the day.</p>","<p>Sim. RESHAPE contém cafeína natural proveniente do extrato de guaraná, que contribui para aumentar o estado de alerta e apoia a resistência. Por esse motivo, é recomendável tomá-lo no início do dia.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_ywfCJE.title:3g2jb1etcpukn,pt-PT,,,When will I notice results?,Quando é que notarei os resultados?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_ywfCJE.content:8edlqx0w0qj2,pt-PT,,,"<p>Individual responses vary. Some people notice increased energy or endurance shortly after use, while metabolic support benefits typically develop with consistent daily use alongside an active lifestyle.</p>","<p>As respostas individuais variam. Algumas pessoas notam um aumento de energia ou resistência logo após o uso, enquanto os benefícios do apoio metabólico geralmente se desenvolvem com o uso diário consistente, juntamente com um estilo de vida ativo.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_RGHLtN.title:2xpd7ss21davc,pt-PT,,,Can RESHAPE support fat metabolism?,O RESHAPE pode apoiar o metabolismo das gorduras?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_RGHLtN.content:1dfvnvzcfstmp,pt-PT,,,<p>RESHAPE contains ingredients such as L-Carnitine and metabolic cofactors that support normal energy metabolism and the utilization of fatty acids as part of a balanced diet and exercise routine.</p>,<p>RESHAPE contém ingredientes como L-carnitina e cofatores metabólicos que apoiam o metabolismo energético normal e a utilização de ácidos gordos como parte de uma dieta equilibrada e rotina de exercícios.</p>
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_XGNJhY.title:bs8wcz3509ux,pt-PT,,,Can I take RESHAPE with other supplements?,É possível tomar RESHAPE com outros suplementos?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_XGNJhY.content:27uql629jtyn4,pt-PT,,,"<p>RESHAPE can generally be taken alongside other food supplements. For best results, it may be combined with ReShape Balance and ReShape Control gummies. If you are taking medications or other supplements, consult a healthcare professional.</p>","<p>RESHAPE pode ser tomado em conjunto com outros suplementos alimentares. Para melhores resultados, pode ser combinado com ReShape Balance e ReShape Control gummies. Caso esteja a tomar medicamentos ou outros suplementos, consulte um profissional de saúde.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_yTVkj4.title:2y5dkm5xnenh,pt-PT,,,Is RESHAPE safe for daily use?,O RESHAPE é seguro para uso diário?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_yTVkj4.content:3jq34h3genxd0,pt-PT,,,"<p>RESHAPE is formulated for daily use when taken as directed. Do not exceed the recommended intake. If you have a medical condition or concerns about stimulant intake, consult a healthcare professional.</p>","<p>RESHAPE foi formulado para uso diário quando tomado conforme as instruções. Não exceda a dose recomendada. Caso tenha alguma condição médica ou preocupações sobre o consumo de estimulantes, consulte um profissional de saúde.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_AVfxhe.title:an0lcxshv82v,pt-PT,,,Can pregnant or breastfeeding women take RESHAPE?,Mulheres grávidas ou a amamentar podem tomar RESHAPE?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_AVfxhe.content:2lz00f4d6ivzi,pt-PT,,,<p>RESHAPE is not recommended for pregnant or breastfeeding women unless advised by a qualified healthcare professional.</p>,"<p>O RESHAPE não é recomendado para mulheres grávidas ou a amamentar, a menos que seja aconselhado por um profissional de saúde qualificado.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_HDRyYe.title:x67yjeoa87tk,pt-PT,,,What makes RESHAPE different from other metabolism products?,O que diferencia o RESHAPE de outros produtos para o metabolismo?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_HDRyYe.content:2ypm82jhr679t,pt-PT,,,"<p>RESHAPE focuses on metabolic efficiency rather than extreme stimulation, combining natural caffeine, amino acids, minerals, and cellular cofactors to support energy use and performance as part of a healthy lifestyle.</p>","<p>RESHAPE concentra-se na eficiência metabólica, em vez de estimulação extrema, combinando cafeína natural, aminoácidos, minerais e cofatores celulares para apoiar o uso de energia e o desempenho como parte de um estilo de vida saudável.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_QLimVk.title:3e91mrv7tkh2f,pt-PT,,,Why does the color or consistency vary between shots?,Por que a cor ou a consistência variam entre as doses?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_QLimVk.content:3ljkwlr3x6tym,pt-PT,,,<p>RESHAPE contains natural ingredients. Variations in color or consistency between batches are normal and do not affect the quality or composition of the formula.</p>,<p>RESHAPE contém ingredientes naturais. Variações na cor ou consistência entre lotes são normais e não afetam a qualidade ou composição da fórmula.</p>
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_qyJCid.title:jewhkscvzg9b,pt-PT,,,Is there any important safety information for RESHAPE SHOTS?,Existem informações de segurança importantes para o RESHAPE SHOTS?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_qyJCid.content:3bcbnuefnrz2e,pt-PT,,,"<p>RESHAPE SHOTS contain 50 mg of caffeine per shot (20 mL).<br/>Keep out of reach of children.<br/>Once opened, consume immediately.<br/>Do not use if the safety seal is damaged or missing.</p>","<p>RESHAPE SHOTS contém 50 mg de cafeína por dose (20 mL).<br/>Mantenha fora do alcance das crianças.<br/>Após aberto, consuma imediatamente.<br/>Não utilize se o selo de segurança estiver danificado ou ausente.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_hkzGQQ.title:638083pttiot,pt-PT,,,How should RESHAPE be stored?,Como o RESHAPE deve ser armazenado?
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.faq_NAJz9p.item_hkzGQQ.content:18fv7ashkrhuc,pt-PT,,,"<p>Store in a cool, dry place, away from direct sunlight. Keep out of reach of children and do not use if the safety seal is damaged or missing.</p>","<p>Armazene em local fresco e seco, longe da luz solar direta. Mantenha fora do alcance das crianças e não utilize se o selo de segurança estiver danificado ou ausente.</p>"
ONLINE_STORE_THEME,182378103170,section.product.shots-reshape.json.related-products.title:147kwz335xo2f,pt-PT,,,You may also like,Você também pode gostar
ONLINE_STORE_THEME,182378103170,section.product.shots-restart.json.main.associated_products_LymmgY.title:30206minxqsr5,pt-PT,,,Pair RESTART with the RHYTHM Bundle for full circadian support:,Combine o RESTART com o Bundle RHYTHM para obter suporte circadiano completo:
ONLINE_STORE_THEME,182378103170,section.product.shots-restart.json.main.collapsible_text_8AyfEi.title:3mml8arb59ikp,pt-PT,,,Benefits,Benefícios
ONLINE_STORE_THEME,182378103170,section.product.shots-restart.json.main.collapsible_text_8AyfEi.content:1dpax327ag00,pt-PT,,,"<p>Specially formulated with<strong> vitamins B6</strong> and <strong>B12</strong>, <strong>magnesium</strong> and <strong>zinc</strong>, which contribute to normal psychological function, support normal energy-yielding metabolism, and help reduce tiredness and fatigue. <br/><br/><strong>Zinc</strong> also contributes to normal cognitive function, supports normal immune system function, and helps protect cells from oxidative stress. <br/><br/><strong>Magnesium </strong>supports normal muscle function and the normal functioning of the nervous system.</p><p>This advanced formula additionally combines amino acids and plant extracts traditionally used to promote focus, mental performance, and stress resilience, including <strong>L-Theanine</strong>, <strong>L-Tyrosine</strong> and <strong>Ashwagandha</strong>. <br/><br/><strong>L-Citrulline Malate</strong> is included, a compound commonly used in sports nutrition to support nitric oxide pathways and muscle blood flow. <br/><br/><strong>Coenzyme Q10</strong> and <strong>NADH</strong> contribute as coenzymes involved in cellular energy metabolism.<br/><br/><strong>Astaxanthin</strong> provides antioxidant support to help protect cells from oxidative damage associated with daily stress.<br/><br/>The formula also contains a source of natural caffeine from <strong>Guarana extract (Paullinia cupana)</strong>, that supports alertness and helps improve concentration.<br/><br/>Because real energy comes from balance — not overstimulation. By supporting mitochondrial function and nutrient synergy, <strong>RESTART Shot</strong> delivers clear, steady vitality — helping you recharge naturally from the inside out.</p><p>As this is a natural product, its color and consistency may vary from batch to batch and may look slightly different from the images shown. This variation does not affect the formulation, and its composition remains exactly the same.<br/><br/><strong>Serving Size:</strong> 1 shot<strong><br/>Servings per container: </strong>20 shots<strong><br/>Net volume per unit:</strong> 20 mL<br/><strong>Best before:</strong> See packaging.</p>","<p>Especialmente formulado com<strong> vitaminas B6</strong> e <strong>B12</strong>, <strong>magnésio</strong> e <strong>zinco</strong>, que contribuem para o funcionamento psicológico normal, apoiam o metabolismo energético normal e ajudam a reduzir o cansaço e a fadiga.<br/><br/><strong>O zinco</strong> também contribui para o funcionamento cognitivo normal, apoia o funcionamento normal do sistema imunitário e ajuda a proteger as células do stress oxidativo.<br/><br/><strong>O magnésio </strong>apoia o funcionamento muscular normal e o funcionamento normal do sistema nervoso.</p><p>Esta fórmula avançada combina adicionalmente aminoácidos e extratos de plantas tradicionalmente utilizados para promover a concentração, o desempenho mental e a resistência ao stress, incluindo <strong>L-teanina</strong>, <strong>L-tirosina</strong> e <strong>ashwagandha</strong>. Inclui<br/><br/><strong>malato</strong> <strong>de L-citrulina</strong>, um composto comumente utilizado na nutrição desportiva para apoiar as vias do óxido nítrico e o fluxo sanguíneo muscular.<br/><br/><strong>A coenzima Q10</strong> e <strong>o NADH</strong> contribuem como coenzimas envolvidas no metabolismo energético celular.<br/><br/><strong>A astaxantina</strong> fornece suporte antioxidante para ajudar a proteger as células dos danos oxidativos associados ao stress diário.<br/><br/>A fórmula também contém uma fonte de cafeína natural do <strong>extrato de</strong> <strong>guaraná (Paullinia cupana)</strong>, que apoia o estado de alerta e ajuda a melhorar a concentração.<br/><br/>Porque a energia real vem do equilíbrio — não da estimulação excessiva. Ao apoiar a função mitocondrial e a sinergia dos nutrientes, <strong>o RESTART Shot</strong> proporciona uma vitalidade clara e constante — ajudando-o a recarregar naturalmente de dentro para fora.</p><p>Por se tratar de um produto natural, a sua cor e consistência podem variar de lote para lote e podem parecer ligeiramente diferentes das imagens apresentadas. Esta variação não afeta a formulação, e a sua composição permanece exatamente a mesma.<br/><br/><strong>Dose:</strong> 1 shot<strong><br/>Doses por embalagem: </strong>20 shots <strong>Volume<br/>líquido por unidade:</strong> 20 mL<br/><strong>Consumir de preferência antes de:</strong> Ver embalagem.</p>"
